osm_id,code,fclass,name
3794328059,2701,tourist_info,Rigi Kulm Station
3794359287,2005,post_office,Die Post
3794359294,2004,post_box,
3794398792,2902,bench,
3794409388,2201,theatre,Théâtre de l'Oriental
3794983585,2904,fountain,
3795043011,2903,drinking_water,
3795067045,2902,bench,
3795067046,2742,viewpoint,
3795179510,2902,bench,
3795179511,2902,bench,
3795179513,2902,bench,
3795179514,2902,bench,
3795179515,2902,bench,
3795179516,2902,bench,
3795179517,2902,bench,
3795179518,2902,bench,
3795179519,2902,bench,
3795179527,2725,artwork,Take the 'A' Train
3796038634,2004,post_box,
3796075732,2902,bench,
3796075734,2901,toilet,
3796075740,2902,bench,
3796075746,2902,bench,
3796075748,2902,bench,
3796075749,2902,bench,
3796075750,2902,bench,
3796282561,2903,drinking_water,
3796471688,2515,bookshop,Nouvelles Pages
3796957660,2593,vending_any,
3796957666,2503,kiosk,Shell Geroldswil
3796957677,2593,vending_any,
3796958172,2903,drinking_water,
3797080689,2602,atm,
3797431290,2527,newsagent,k kiosk
3797431291,2512,clothes,Manor
3797431292,2517,shoe_shop,SuperStar
3797433029,2525,mobile_phone_shop,
3797491718,2511,convenience,Mini Market
3797501882,2561,hairdresser,
3797857891,2101,pharmacy,Pharmacie Frey
3798792797,2733,archaeological,Augusta Raurica
3798792797,2721,attraction,Augusta Raurica
3798796159,2906,waste_basket,
3799099678,2301,restaurant,Gerold Chuchi
3799202977,2742,viewpoint,
3799294466,2512,clothes,Chîcorée Outlet
3799294467,2512,clothes,s.Oliver Outlet
3799423414,2904,fountain,
3799487360,2701,tourist_info,Rigi Staffelhöhe
3799487389,2901,toilet,
3799504245,2701,tourist_info,Rigi Kaltbad
3799540632,2121,dentist,
3799543584,2701,tourist_info,Romiti
3799572362,2701,tourist_info,
3799589984,2724,memorial,Vitznau Rigi Bahn
3799591886,2004,post_box,
3799591887,2906,waste_basket,
3799852725,2742,viewpoint,
3799856506,2903,drinking_water,
3800422535,2742,viewpoint,
3800448036,2741,picnic_site,Rain 855m
3800450098,2742,viewpoint,
3800474657,2305,bar,Spazio Ponte Ristorante
3800584383,2903,drinking_water,Notwasserbrunnen
3800617262,2906,waste_basket,
3800617266,2701,tourist_info,
3800617269,2902,bench,
3800617270,2902,bench,
3800617474,2906,waste_basket,
3800617559,2904,fountain,Leiterbrunnen
3800643166,2593,vending_any,
3800643168,2593,vending_any,
3800650471,2906,waste_basket,
3800650471,2701,tourist_info,
3800650472,2902,bench,
3800650473,2902,bench,
3800650474,2906,waste_basket,
3800650474,2701,tourist_info,
3800650475,2906,waste_basket,
3800650478,2101,pharmacy,Coop Vitality
3800650479,2701,tourist_info,
3800650480,2902,bench,
3800650481,2906,waste_basket,
3800650486,2514,chemist,Wyss
3800650487,2567,travel_agent,Kuoni
3800650574,2906,waste_basket,
3800650576,2512,clothes,"Bayard co., ltd."
3800650577,2525,mobile_phone_shop,AlpTel
3800650585,2529,beauty_shop,Farfallina Kosmetik
3800650586,2601,bank,Migros Bank
3800650659,2601,bank,UBS
3800661608,2742,viewpoint,
3800661759,2906,waste_basket,
3800661760,2902,bench,
3800661762,2902,bench,
3800661763,2902,bench,
3800661764,2902,bench,
3800661957,2906,waste_basket,
3800661958,2902,bench,
3800661961,2902,bench,
3800661962,2902,bench,
3800661963,2902,bench,
3800677915,2520,jeweller,Artibule
3800677916,2304,pub,Cafe du Tilleul
3800677920,2511,convenience,Le petit Paradis
3800677923,2903,drinking_water,
3800677930,2593,vending_any,
3800677949,2904,fountain,Fontaine de la Vaillance
3800678269,2544,furniture_shop,forme + confort
3800706370,2513,florist,Coop Blumen
3800706371,2503,kiosk,
3800706378,2512,clothes,Sanitätshaus Staffelbach
3800706380,2561,hairdresser,Coiffeur Arte
3800706381,2305,bar,vis
3800706382,2561,hairdresser,Coiffeur Amir
3800706384,2303,cafe,leucom bistro
3800706385,2305,bar,"Central Bar ""Meli"""
3800706387,2301,restaurant,Formula 1
3800706467,2520,jeweller,Christ
3800706468,2561,hairdresser,Hauptstadt Coiffure
3800706469,2511,convenience,Aksha
3800706663,2302,fast_food,railside
3800722861,2301,restaurant,Coop Restaurant
3800722867,2561,hairdresser,Cut & Color
3800722870,2522,sports_shop,CODARA Sport
3800726827,2301,restaurant,Ristorante Grotto “Alla Capanna”
3800732057,2511,convenience,Dedo
3800732783,2906,waste_basket,
3800739962,2512,clothes,C&A
3800759957,2561,hairdresser,Hair Factory
3800824300,2735,wayside_shrine,Cappella del ponte
3800824301,2735,wayside_shrine,Cappella della Madonna Immacolata
3800824302,2593,vending_any,
3800824303,2206,dog_park,Amici a 6 Zampe
3800899923,2601,bank,Nidwaldner Kantonalbank
3800948988,2903,drinking_water,
3800955101,2904,fountain,
3801033768,2701,tourist_info,
3801033769,2701,tourist_info,
3801033770,2701,tourist_info,Schönenboden
3801082516,2701,tourist_info,
3801082526,2903,drinking_water,
3801082531,2902,bench,
3801082532,2902,bench,
3801082543,2902,bench,
3801082546,2902,bench,
3801082549,2701,tourist_info,
3801082561,2902,bench,
3801082562,2701,tourist_info,
3801082563,2902,bench,
3801082567,2902,bench,
3801093107,2903,drinking_water,
3801093107,2962,water_well,
3801106600,2701,tourist_info,
3801106602,2701,tourist_info,
3801112074,2741,picnic_site,Grillstelle Gerlikon
3801226324,2501,supermarket,Volg
3801227573,2903,drinking_water,
3801227594,2903,drinking_water,
3801227599,2903,drinking_water,
3801245490,2593,vending_any,
3801883795,2602,atm,
3801889383,2902,bench,
3801889385,2906,waste_basket,
3801889386,2906,waste_basket,
3801889387,2906,waste_basket,
3801889388,2906,waste_basket,
3801889390,2906,waste_basket,
3801889391,2906,waste_basket,
3801889392,2902,bench,
3801889394,2906,waste_basket,
3801889395,2902,bench,
3801889396,2906,waste_basket,
3801889398,2602,atm,
3801889399,2004,post_box,
3801889400,2903,drinking_water,
3801891488,2906,waste_basket,
3801901918,2701,tourist_info,
3801917766,2561,hairdresser,Hair Live
3801917817,2903,drinking_water,
3801992955,2742,viewpoint,
3802004737,2904,fountain,
3802004738,2904,fountain,
3802071287,2701,tourist_info,Birchiwald
3802073207,2701,tourist_info,Riederenwald
3802159879,2004,post_box,
3802201173,2903,drinking_water,
3802201174,2902,bench,
3802201180,2741,picnic_site,Geissbergtobel
3802209604,2902,bench,
3802211053,2902,bench,
3802211054,2904,fountain,
3802212065,2741,picnic_site,
3802234425,2701,tourist_info,Vitznau
3802270528,2902,bench,
3802295956,2906,waste_basket,
3802299958,2902,bench,
3802299959,2902,bench,
3802299960,2906,waste_basket,
3802299961,2902,bench,
3802299963,2906,waste_basket,
3802299964,2906,waste_basket,
3802299965,2902,bench,
3802299966,2902,bench,
3802309508,2903,drinking_water,
3802309509,2903,drinking_water,Basiliskbrunnen
3802309509,2725,artwork,Basiliskbrunnen
3802363032,2906,waste_basket,
3802363033,2902,bench,
3802363034,2906,waste_basket,
3802363035,2906,waste_basket,
3802363039,2903,drinking_water,
3802370457,2902,bench,
3802370508,2593,vending_any,Robidog
3802385472,2906,waste_basket,
3802385473,2902,bench,
3802385474,2902,bench,
3802385475,2906,waste_basket,
3802385477,2902,bench,
3802385478,2906,waste_basket,
3802385480,2902,bench,
3802385481,2906,waste_basket,
3802385483,2902,bench,
3802385487,2906,waste_basket,
3802388271,2906,waste_basket,
3802388273,2902,bench,
3802388274,2902,bench,
3802408563,2701,tourist_info,
3802416650,2701,tourist_info,INFO KRAFTWERK RECKINGEN
3802429493,2906,waste_basket,
3802508514,2515,bookshop,Noten Punkt
3802616941,2904,fountain,
3802618327,2904,fountain,
3802626573,2903,drinking_water,
3802629704,2903,drinking_water,
3802752214,2902,bench,
3802752215,2701,tourist_info,Spittelerquai
3802752217,2701,tourist_info,Stadtplan Luzern
3802752221,2904,fountain,
3802791315,2305,bar,Montana Beach Club
3802791318,2593,vending_any,
3802791319,2004,post_box,
3802791320,2593,vending_any,
3802791321,2566,bicycle_rental,Schwanenplatz
3802791322,2701,tourist_info,Stadtplan Luzern
3802804757,2701,tourist_info,
3802807091,2205,playground,
3802817951,2301,restaurant,Bad Osterfingen
3802829403,2906,waste_basket,
3802829405,2741,picnic_site,
3802829412,2902,bench,
3802829413,2906,waste_basket,
3802829415,2902,bench,
3802829417,2906,waste_basket,
3802836501,2906,waste_basket,
3802836502,2906,waste_basket,
3802836503,2902,bench,
3802836504,2725,artwork,
3802839856,2902,bench,
3803112174,2906,waste_basket,
3803112175,2902,bench,
3803112176,2902,bench,
3803112177,2902,bench,
3803112178,2902,bench,
3803112179,2902,bench,
3803112180,2902,bench,
3803112181,2906,waste_basket,
3803112184,2902,bench,
3803112185,2906,waste_basket,
3803112186,2902,bench,
3803112187,2906,waste_basket,
3803132581,2902,bench,
3803132582,2902,bench,
3803136341,2902,bench,
3803341748,2501,supermarket,Denner
3803343518,2301,restaurant,Molino
3803371437,2303,cafe,Café & Bistro mina
3803775309,2904,fountain,
3803777058,2904,fountain,
3803790715,2501,supermarket,Denner
3803810618,2906,waste_basket,
3803937827,2701,tourist_info,
3803937846,2701,tourist_info,
3803937851,2701,tourist_info,
3803940657,2906,waste_basket,
3803940665,2901,toilet,
3803940668,2904,fountain,
3803940674,2906,waste_basket,
3803940690,2906,waste_basket,Robidog
3803948022,2742,viewpoint,
3803948023,2902,bench,
3803948025,2902,bench,
3803948028,2902,bench,
3803948029,2906,waste_basket,
3803948030,2902,bench,
3803948031,2902,bench,
3803948032,2906,waste_basket,
3803948033,2902,bench,
3803948035,2902,bench,
3803948036,2906,waste_basket,
3803948037,2902,bench,
3803948038,2902,bench,
3803950236,2953,observation_tower,FirstAlert Doppler Albis
3803951252,2701,tourist_info,Katastrophen-Bucht
3804057787,2701,tourist_info,
3804057788,2724,memorial,Vorstadtkatastrophe
3804058131,2906,waste_basket,
3804058132,2906,waste_basket,
3804079998,2902,bench,
3804080152,2701,tourist_info,Fritzeflue
3804080291,2701,tourist_info,
3804080302,2902,bench,
3804080363,2903,drinking_water,
3804080375,2701,tourist_info,
3804080380,2701,tourist_info,
3804080381,2593,vending_any,
3804080388,2902,bench,
3804080390,2903,drinking_water,
3804080394,2593,vending_any,
3804080422,2902,bench,
3804080428,2902,bench,
3804092470,2701,tourist_info,
3804092473,2903,drinking_water,
3804099216,2901,toilet,
3804136035,2903,drinking_water,
3804136038,2741,picnic_site,
3804136042,2701,tourist_info,Tier- und Pflanzenwelt
3804141082,2902,bench,
3804157266,2301,restaurant,Volver
3804157267,2529,beauty_shop,Reviderm
3804258343,2701,tourist_info,Äbnenmatt
3804266641,2902,bench,
3804266642,2902,bench,
3804266643,2902,bench,
3804273657,2906,waste_basket,
3804273658,2902,bench,
3804273660,2725,artwork,
3804273662,2902,bench,
3804273665,2906,waste_basket,
3804279784,2902,bench,
3804279785,2906,waste_basket,
3804279786,2902,bench,
3804279787,2906,waste_basket,
3804279788,2906,waste_basket,
3804279789,2902,bench,
3804279790,2906,waste_basket,
3804281749,2906,waste_basket,
3804291171,2906,waste_basket,
3804291172,2902,bench,
3804291173,2902,bench,
3804291174,2902,bench,
3804448676,2701,tourist_info,Replat du 700ème
3804448678,2742,viewpoint,
3804621496,2593,vending_any,
3804632278,2906,waste_basket,
3804632282,2906,waste_basket,
3804632284,2902,bench,
3804632285,2902,bench,
3804632286,2902,bench,
3804632287,2902,bench,
3804632288,2906,waste_basket,
3804632289,2902,bench,
3804632290,2902,bench,
3804685602,2517,shoe_shop,Bonehead
3804685606,2302,fast_food,Pim's Thai Doodles 2 go
3804685609,2561,hairdresser,Keiler
3804685611,2542,bicycle_shop,m-way
3804685622,2302,fast_food,Empanaderia Aarau
3804685634,2521,gift_shop,Chrämerlädeli
3804685638,2304,pub,No6 Butcher Street
3804685641,2302,fast_food,Bistro Brotkorb
3804685644,2511,convenience,Chornlade
3804693987,2501,supermarket,Denner
3804693990,2031,recycling_glass,
3804694024,2101,pharmacy,Ameisen-Apotheke
3804694025,2303,cafe,Confiserie Dober
3804820066,2303,cafe,Marlis
3804820073,2602,atm,
3804820097,2005,post_office,5300 Turgi
3804951839,2004,post_box,
3805059560,2593,vending_any,
3805080364,2602,atm,Raiffeisen
3805312594,2543,doityourself,Lost Knives - Locher & Stutz Messermacher
3805459049,2567,travel_agent,Agencia Brasil
3805459050,2529,beauty_shop,Nova Era
3805543770,2303,cafe,Cafe Bäckerei Maier
3805543770,2502,bakery,Cafe Bäckerei Maier
3805543771,2501,supermarket,Denner
3805543772,2528,greengrocer,Früchte Richard
3805543773,2501,supermarket,Elite Markt
3805543774,2501,supermarket,Asia Store
3805543776,2902,bench,
3805726604,2518,beverages,Brunner Getränke
3805726605,2251,sports_centre,Neue Turnhalle
3805797970,2742,viewpoint,
3805864516,2721,attraction,Carrière des bassins de fontaine du Grand Chaney
3805937589,2701,tourist_info,
3805937624,2701,tourist_info,
3805941816,2701,tourist_info,Hinderarni
3805941819,2593,vending_any,
3805954965,2701,tourist_info,
3805954999,2903,drinking_water,
3805955000,2701,tourist_info,
3805967012,2902,bench,
3805967014,2902,bench,
3805979321,2902,bench,
3806510697,2101,pharmacy,BENU Apotheke
3806515765,2902,bench,
3806515773,2902,bench,
3806521967,2901,toilet,
3806522222,2301,restaurant,Scent of Bamboo
3806532537,2903,drinking_water,
3806784006,2905,hunting_stand,
3806936033,2724,memorial,
3807013974,2902,bench,
3807154032,2701,tourist_info,Schönbühl
3807281281,2305,bar,Bären Bar
3807281282,2301,restaurant,Raan Thai Isaan Rosengarten
3807404537,2301,restaurant,Gasthaus Hochwang
3807404538,2701,tourist_info,
3807404540,2701,tourist_info,
3807404542,2701,tourist_info,
3807404543,2701,tourist_info,
3807423288,2903,drinking_water,
3807439050,2903,drinking_water,
3807439051,2004,post_box,
3807439663,2902,bench,
3808113350,2906,waste_basket,
3808127489,2902,bench,
3808127494,2305,bar,Krambi
3808140224,2542,bicycle_shop,Velo Memo
3808225055,2902,bench,
3808450504,2904,fountain,
3808470952,2007,library,Gemeindebibliothek Mels und Sargans
3808539458,2511,convenience,Volg
3808539460,2593,vending_any,
3808539557,2004,post_box,
3808539558,2593,vending_any,
3808539559,2561,hairdresser,Hairlounge an der Limmat
3808539570,2903,drinking_water,
3808539657,2301,restaurant,Wirtschaft zum Freihof
3808539660,2593,vending_any,
3808539661,2593,vending_any,
3808539667,2903,drinking_water,
3808539668,2593,vending_any,
3808539677,2008,town_hall,Gemeindeverwaltung
3808661694,2593,vending_any,
3808665829,2593,vending_any,
3808665830,2593,vending_any,
3808665831,2593,vending_any,
3808665832,2593,vending_any,
3808665833,2593,vending_any,
3808665835,2593,vending_any,
3808665839,2593,vending_any,
3808665840,2593,vending_any,
3808674893,2593,vending_any,
3808699457,2034,recycling_metal,
3808708080,2593,vending_any,
3808822943,2251,sports_centre,Fittnesscenter Fitpool
3808903874,2904,fountain,
3809056611,2501,supermarket,Denner
3809088140,2903,drinking_water,
3809088141,2903,drinking_water,
3809088142,2305,bar,La Dolce Vita
3809088143,2501,supermarket,Coop
3809088144,2301,restaurant,Brasserie du Marché
3809088145,2601,bank,BCN
3809088146,2516,butcher,Alves
3809108814,2517,shoe_shop,Dosenbach
3809108815,2601,bank,Raiffeisen
3809153792,2030,recycling,
3809278284,2301,restaurant,Weingarten
3809546917,2519,optician,Kochoptik
3809635743,2906,waste_basket,
3809635747,2902,bench,
3809661244,2902,bench,
3809661245,2902,bench,
3809668192,2902,bench,
3809711271,2906,waste_basket,
3809711272,2593,vending_any,
3809711274,2902,bench,
3809852032,2519,optician,Roost Augenoptik
3809935226,2741,picnic_site,
3809935243,2902,bench,
3809949209,2601,bank,Western Union
3810101762,2541,car_dealership,Dittli AG
3810110867,2902,bench,
3810111158,2593,vending_any,
3810132162,2701,tourist_info,Steinstössi
3810156446,2734,wayside_cross,
3810168504,2561,hairdresser,Ricci Ribelli
3810187268,2902,bench,
3810189025,2902,bench,
3810190636,2902,bench,
3810218219,2701,tourist_info,
3810218221,2701,tourist_info,
3810218227,2701,tourist_info,
3810218228,2701,tourist_info,
3810218248,2701,tourist_info,
3810218249,2701,tourist_info,
3810218251,2701,tourist_info,
3810218253,2701,tourist_info,
3810220693,2701,tourist_info,
3810220694,2701,tourist_info,
3810220699,2902,bench,
3810220700,2701,tourist_info,
3810220711,2902,bench,
3810220714,2734,wayside_cross,
3810220715,2902,bench,
3810220716,2902,bench,
3810220717,2902,bench,
3810282983,2701,tourist_info,Hüttlisboden
3810472865,2701,tourist_info,
3810523823,2526,toy_shop,Chline Muk
3810523824,2505,department_store,Landi
3810523825,2301,restaurant,Löwen
3810523826,2502,bakery,Müller Beck
3810523829,2962,water_well,
3810523830,2903,drinking_water,
3810871369,2501,supermarket,Denner
3810930298,2031,recycling_glass,Ökihof Gemeinde Arth
3810934897,2564,car_wash,Car Wash Oberarth
3811024757,2004,post_box,
3811076696,2002,fire_station,Feuerwehr Domat/Ems - Felsberg
3811092192,2701,tourist_info,
3811119036,2903,drinking_water,
3811232009,2301,restaurant,Restaurant Station
3811232642,2301,restaurant,Restaurant Rebstock
3811232643,2303,cafe,Cafe Bar Ambiente
3811247859,2902,bench,
3811247862,2593,vending_any,
3811283363,2902,bench,
3811283364,2902,bench,
3811283365,2902,bench,
3811283366,2902,bench,
3811283372,2902,bench,
3811283373,2593,vending_any,
3811283374,2593,vending_any,
3811283375,2725,artwork,
3811283376,2725,artwork,
3811283411,2701,tourist_info,Albo comunale
3811283413,2593,vending_any,
3811283437,2592,vending_parking,
3811283443,2033,recycling_clothes,
3811283444,2906,waste_basket,
3811283445,2902,bench,
3811283446,2902,bench,
3811283447,2902,bench,
3811283448,2902,bench,
3811283449,2906,waste_basket,
3811283450,2906,waste_basket,
3811283451,2901,toilet,
3811283452,2903,drinking_water,
3811283453,2592,vending_parking,
3811468854,2901,toilet,
3811616602,2519,optician,Visilab
3811616604,2525,mobile_phone_shop,Mobilezone
3811616605,2903,drinking_water,Schmiedenhof-Brunnen
3811616609,2301,restaurant,1777
3811616610,2593,vending_any,
3811616612,2303,cafe,Espresso
3811616615,2301,restaurant,Union Diner
3811616617,2519,optician,Beyeler
3811616618,2007,library,Bibliothek Schmiedenhof
3811634094,2701,tourist_info,Bad Lostorf
3811634095,2701,tourist_info,Froburg
3811634097,2701,tourist_info,Obergösgen
3811636866,2903,drinking_water,
3811636873,2701,tourist_info,Winznau
3811637065,2701,tourist_info,
3811637068,2701,tourist_info,
3812022711,2011,embassy,Mission permanente de la République de l'Union du Myanmar
3812227111,2082,school,Schulhaus De Wette
3812326494,2004,post_box,
3812339376,2501,supermarket,Denner
3812339377,2501,supermarket,Migros
3812339384,2701,tourist_info,
3812339422,2593,vending_any,
3812477457,2902,bench,
3812556863,2593,vending_any,
3812556866,2903,drinking_water,
3812559257,2902,bench,
3812577557,2593,vending_any,
3812589461,2004,post_box,
3812603364,2301,restaurant,Schauenstein Andreas Caminada
3812603657,2902,bench,
3812606273,2303,cafe,Le Café littéraire
3812607957,2902,bench,
3812664762,2701,tourist_info,Zythus
3812678638,2422,camp_site,Matt
3812680388,2904,fountain,
3812689014,2903,drinking_water,
3812982617,2902,bench,
3812982618,2902,bench,
3812982625,2734,wayside_cross,
3812982627,2901,toilet,
3813047437,2701,tourist_info,Stockhütte
3813077945,2904,fountain,
3813078060,2722,museum,Ortsmuseum Thalwil
3813086052,2251,sports_centre,Turnhalle 1
3813086053,2251,sports_centre,Turnhalle 2
3813086054,2251,sports_centre,Turnhalle 3
3813086055,2007,library,Stadtbibliothek Wädenswil
3813087974,2902,bench,
3813098577,2904,fountain,
3813126006,2902,bench,
3813126014,2902,bench,
3813126015,2902,bench,
3813126016,2902,bench,
3813126017,2902,bench,
3813126018,2902,bench,
3813127793,2421,shelter,
3813127797,2701,tourist_info,
3813127815,2732,ruins,
3813154000,2302,fast_food,Casa Mia
3813154001,2902,bench,
3813193079,2906,waste_basket,
3813193081,2906,waste_basket,
3813193086,2906,waste_basket,
3813193087,2906,waste_basket,
3813193088,2741,picnic_site,
3813544850,2701,tourist_info,Adler
3813544851,2701,tourist_info,Piet
3813544852,2701,tourist_info,Bögliegg
3813544853,2701,tourist_info,
3813544854,2701,tourist_info,Ijenschatten
3813544855,2701,tourist_info,In den Blätzen
3813544856,2701,tourist_info,Ober Grueb (Leiteren)
3813544961,2421,shelter,Gruobi Chäseren
3813545024,2902,bench,
3813545025,2906,waste_basket,
3813545027,2701,tourist_info,Höch Gütsch
3813545059,2701,tourist_info,
3813545168,2902,bench,
3813545169,2906,waste_basket,Robidog
3813545170,2906,waste_basket,Robidog
3813545171,2701,tourist_info,Unter Stock
3813570996,2906,waste_basket,
3813570999,2593,vending_any,
3813571003,2902,bench,
3813583379,2701,tourist_info,
3813636284,2902,bench,
3813669953,2906,waste_basket,
3813669954,2902,bench,
3813670057,2902,bench,
3813670068,2902,bench,
3813675961,2902,bench,
3813675962,2902,bench,
3813675963,2902,bench,
3813675964,2902,bench,
3813675965,2902,bench,
3813744405,2902,bench,
3813744406,2902,bench,
3813744407,2902,bench,
3813769266,2593,vending_any,
3813778358,2902,bench,
3813859904,2902,bench,
3813940219,2030,recycling,
3813940228,2903,drinking_water,
3813940240,2561,hairdresser,Creativ Coiffeur
3814097039,2511,convenience,Chez Def'
3814097040,2301,restaurant,Café du Raisin
3814097042,2012,community_centre,Salle de Fleuri
3814392142,2725,artwork,1 - Adlernest
3814392263,2725,artwork,2 - L'oeil de l'eau
3814405406,2725,artwork,3 - Struktur
3814410363,2725,artwork,4 - Die Frau im Garten der Holzäpfel
3814411009,2725,artwork,5 - Lethe 2
3814415794,2725,artwork,6 - Kopf
3814416766,2725,artwork,7 - Bildstöckli
3814418674,2725,artwork,8 - Begegnung
3814421057,2725,artwork,9 - Gemeinschaft
3814475857,2205,playground,
3814516172,2564,car_wash,Garage Krapf AG
3814516174,2541,car_dealership,Garage Krapf AG
3814534553,2004,post_box,
3814637457,2301,restaurant,Restaurant Eulachstrand
3814669455,2602,atm,
3814691292,2030,recycling,Vögele Recycling AG
3815109830,2906,waste_basket,
3815151358,2251,sports_centre,Turnhalle Sonnenberg
3815151410,2902,bench,
3815151411,2902,bench,
3815185757,2902,bench,
3815185775,2512,clothes,Mode Schöchlin
3815185876,2101,pharmacy,Central Apotheke Thalwil
3815362974,2012,community_centre,Maison de quartier des Pâquis
3815545653,2701,tourist_info,
3815596375,2593,vending_any,
3815596376,2906,waste_basket,
3815596465,2902,bench,
3815596470,2906,waste_basket,
3815604963,2903,drinking_water,
3815604964,2906,waste_basket,
3815615457,2906,waste_basket,
3815615557,2083,kindergarten,Kindergarten Limmatwiese
3815615858,2902,bench,
3815615957,2902,bench,
3815651635,2501,supermarket,Denner
3815680137,2522,sports_shop,Tempo Sport
3815681267,2004,post_box,
3815681268,2906,waste_basket,
3815681269,2512,clothes,BONITA
3815681273,2601,bank,Migros Bank
3815681922,2902,bench,
3815681925,2593,vending_any,
3815681926,2902,bench,
3815721382,2593,vending_any,
3815857101,2902,bench,
3815936715,2301,restaurant,Restaurant Alterszentrum Bussnang
3815984134,2501,supermarket,Volg
3816280130,2205,playground,
3816695426,2902,bench,
3816695428,2906,waste_basket,
3816869893,2593,vending_any,
3816869909,2593,vending_any,
3816869922,2593,vending_any,
3817054107,2593,vending_any,
3817054137,2593,vending_any,
3817114297,2593,vending_any,
3817114302,2593,vending_any,
3817114341,2593,vending_any,
3817114342,2593,vending_any,
3817114867,2593,vending_any,
3817121658,2301,restaurant,Vesuvio
3817133027,2902,bench,
3817137861,2593,vending_any,
3817137866,2593,vending_any,
3817177285,2593,vending_any,
3817177293,2902,bench,
3817231167,2593,vending_any,
3817279892,2902,bench,
3817279893,2593,vending_any,
3817363081,2593,vending_any,
3817363082,2906,waste_basket,
3817363083,2593,vending_any,
3817363084,2906,waste_basket,
3817363085,2902,bench,
3817363086,2593,vending_any,
3817363087,2701,tourist_info,
3817363088,2902,bench,
3817363858,2593,vending_any,
3817395011,2902,bench,
3817395014,2593,vending_any,
3817395015,2902,bench,
3817409557,2031,recycling_glass,
3817409860,2593,vending_any,
3817410158,2902,bench,
3817469171,2593,vending_any,
3817469174,2902,bench,
3817469175,2902,bench,
3817662078,2903,drinking_water,
3817872314,2906,waste_basket,
3817926828,2725,artwork,La Vierge du Lac
3818012380,2601,bank,BNL
3818012381,2601,bank,Carige
3818012383,2302,fast_food,Granpizza
3818012384,2601,bank,Intesa Sanpaolo
3818012385,2601,bank,UniCredit Bank
3818012386,2101,pharmacy,
3818012387,2303,cafe,
3818571384,2004,post_box,
3818767133,2593,vending_any,
3818767135,2902,bench,
3818777423,2593,vending_any,
3818789948,2593,vending_any,
3818789949,2593,vending_any,
3818789953,2593,vending_any,
3818804108,2902,bench,
3818804112,2593,vending_any,
3818817413,2741,picnic_site,
3819051368,2902,bench,
3819245813,2593,vending_any,
3819245816,2593,vending_any,
3819245817,2902,bench,
3819245820,2593,vending_any,
3819273435,2741,picnic_site,
3819273436,2902,bench,
3819273675,2902,bench,
3819488826,2701,tourist_info,Contra
3819488829,2701,tourist_info,
3819488830,2701,tourist_info,
3819510299,2902,bench,
3819510305,2902,bench,
3819510309,2902,bench,
3819510315,2902,bench,
3819580265,2904,fountain,Stiegenbrünneli
3819662898,2902,bench,
3819662899,2902,bench,
3819747739,2902,bench,
3819747740,2902,bench,
3819747781,2903,drinking_water,
3819968077,2906,waste_basket,
3820148601,2901,toilet,
3820182228,2004,post_box,
3820216898,2502,bakery,Fürobe Brot Häner
3820315160,2593,vending_any,
3820338278,2593,vending_any,
3820338426,2593,vending_any,
3820341806,2742,viewpoint,
3820349305,2593,vending_any,
3820362578,2593,vending_any,
3820364858,2593,vending_any,
3820399008,2593,vending_any,
3820402975,2902,bench,
3820407426,2902,bench,
3820407427,2593,vending_any,
3820421367,2593,vending_any,
3820421376,2593,vending_any,
3820427157,2547,garden_centre,Blumen Oase
3820481737,2906,waste_basket,
3820481738,2593,vending_any,
3820481739,2906,waste_basket,
3820481740,2593,vending_any,
3820484064,2902,bench,
3820484076,2593,vending_any,
3820522579,2593,vending_any,
3820522585,2593,vending_any,
3820533779,2253,swimming_pool,Lido di Ascona
3820558364,2593,vending_any,
3820558365,2902,bench,
3820563953,2561,hairdresser,Coiffure la Différence
3820563954,2561,hairdresser,De Simone
3820602179,2902,bench,
3820602180,2593,vending_any,
3820602189,2902,bench,
3820602193,2902,bench,
3820602194,2593,vending_any,
3820775982,2593,vending_any,
3820775984,2902,bench,
3820775989,2902,bench,
3820775991,2593,vending_any,
3820853046,2593,vending_any,
3820853052,2902,bench,
3820854661,2593,vending_any,
3820854666,2902,bench,
3820854679,2593,vending_any,
3820928307,2902,bench,
3820928308,2902,bench,
3820928309,2593,vending_any,
3820928310,2593,vending_any,
3820985791,2905,hunting_stand,
3821040217,2902,bench,
3821040218,2902,bench,
3821040219,2902,bench,
3821040220,2902,bench,
3821040221,2906,waste_basket,
3821040222,2701,tourist_info,
3821040243,2566,bicycle_rental,
3821087616,2903,drinking_water,
3821087623,2902,bench,
3821087633,2742,viewpoint,
3821087634,2701,tourist_info,
3821087635,2701,tourist_info,
3821088068,2901,toilet,
3821097081,2561,hairdresser,Coiffure Kurmann
3821213311,2301,restaurant,Dahlak
3821388361,2902,bench,
3821417145,2701,tourist_info,
3821417146,2701,tourist_info,
3821449205,2701,tourist_info,Capela rota
3821449207,2701,tourist_info,
3821449208,2701,tourist_info,
3821449209,2701,tourist_info,
3821449210,2701,tourist_info,
3821449212,2701,tourist_info,
3821449217,2701,tourist_info,
3821449218,2701,tourist_info,Ronco di Bosco
3821454242,2252,pitch,Klettergarten Stoss
3821583020,2701,tourist_info,Schäferhüttli
3821633282,2701,tourist_info,Schluche
3821633284,2701,tourist_info,Büelmatt
3821633287,2902,bench,
3821633289,2902,bench,
3821633308,2902,bench,
